9865436 4000
0 1982 11471
0 1983 17662
0 1984 6584
0 1987 14018
0 1988 4116
0 1989 17929
0 1990 13480
0 1991 7417
0 1992 10405
0 1994 10078
0 1995 14408
0 1996 16855
0 1997 15285
0 1998 3351
13520161 1998
0 1 11067
0 2 11807
0 3 18305
0 4 17428
0 5 16270
0 6 8373
0 7 10860
0 8 13306
0 9 19509
0 10 19676
0 11 13566
0 12 18194
0 13 5362
0 14 14043
0 15 10317
0 16 10735
0 17 15486
0 18 4710
0 19 9068
0 20 17031
0 21 19004
0 22 18780
0 23 16312
0 24 10158
0 25 18825
0 26 15343
0 27 7852
0 28 15988
0 29 12984
0 30 7462
0 31 2272
0 32 7176
0 33 19198
0 34 16130
0 35 17335
0 36 8862
0 37 10470
0 38 17151
0 39 19873
0 40 19838
0 41 19219
0 42 5747
0 43 14719
0 44 11930
0 45 8417
0 46 16401
0 47 17061
0 48 9043
0 49 8267
0 50 7457
0 51 9325
0 52 14802
0 53 11084
0 54 10733
0 55 10782
0 56 7562
0 57 10998
0 58 14944
0 59 16699
0 60 17555
0 61 15485
0 62 2254
0 63 14110
0 64 14938
0 65 18127
0 66 8208
0 67 18552
0 68 13500
0 69 10204
0 70 16842
0 71 18192
0 72 13932
0 73 9186
0 74 17853
0 75 9542
0 76 11360
0 77 19539
0 78 11149
0 79 9975
0 80 13937
0 81 11481
0 82 3911
0 83 19815
0 84 19929
0 85 18366
0 86 10687
0 87 14596
0 88 19769
0 89 12378
0 90 17244
0 91 19610
0 92 13006
0 93 19680
0 94 13752
0 95 15910
0 96 6574
0 97 522
0 98 16929
0 99 15919
0 100 10365
0 101 18747
0 102 18615
0 103 16905
0 104 14191
0 105 16942
0 106 18063
0 107 10247
0 108 17229
0 109 13152
0 110 14027
0 111 10565
0 112 4337
0 113 19901
0 114 15782
0 115 12560
0 116 8404
0 117 16670
0 118 3763
0 119 16340
0 120 3477
0 121 13388
0 122 17724
0 123 17630
0 124 12763
0 125 5327
0 126 9898
0 127 12401
0 128 14011
0 129 11090
0 130 10091
0 131 19124
0 132 4355
0 133 17578
0 134 3829
0 135 16882
0 136 9745
0 137 13386
0 138 1863
0 139 14097
0 140 16719
0 141 947
0 142 19496
0 143 15125
0 144 11893
0 145 13107
0 146 9713
0 147 3104
0 148 14798
0 149 18408
0 150 15272
0 151 15140
0 152 13987
0 153 10424
0 154 16197
0 155 18040
0 156 11811
0 157 14261
0 158 8633
0 159 16801
0 160 15516
0 161 10955
0 162 7787
0 163 17557
0 164 17647
0 165 18450
0 166 13378
0 167 13297
0 168 8433
0 169 17429
0 170 16354
0 171 13719
0 172 10499
0 173 17933
0 174 15584
0 175 15583
0 176 13444
0 177 8763
0 178 16542
0 179 17444
0 180 17412
0 181 19157
0 182 7466
0 183 16808
0 184 11716
0 185 16818
0 186 10266
0 187 12732
0 188 18482
0 189 15930
0 190 15819
0 191 13622
0 192 12053
0 193 11318
0 194 13293
0 195 6822
0 196 11430
0 197 19194
0 198 10802
0 199 5378
0 200 3751
0 201 9876
0 202 15816
0 203 5907
0 204 14427
0 205 15737
0 206 6303
0 207 17661
0 208 8710
0 209 13785
0 210 15448
0 211 9154
0 212 19017
0 213 4866
0 214 16893
0 215 17649
0 216 3304
0 217 4117
0 218 18857
0 219 5963
0 220 6042
0 221 12868
0 222 5749
0 223 10002
0 224 15375
0 225 19005
0 226 19016
0 227 19741
0 228 18602
0 229 18364
0 230 4410
0 231 17277
0 232 18854
0 233 13572
0 234 19756
0 235 18112
0 236 15840
0 237 14861
0 238 18845
0 239 16284
0 240 16729
0 241 15763
0 242 8528
0 243 10732
0 244 10478
0 245 11794
0 246 19972
0 247 6679
0 248 3050
0 249 17369
0 250 10061
0 251 6510
0 252 4609
0 253 14687
0 254 8487
0 255 15293
0 256 17445
0 257 12028
0 258 14424
0 259 11144
0 260 14348
0 261 7066
0 262 14876
0 263 18171
0 264 6009
0 265 14255
0 266 17648
0 267 12237
0 268 6444
0 269 12116
0 270 17984
0 271 19175
0 272 14055
0 273 11151
0 274 11262
0 275 10937
0 276 12839
0 277 2889
0 278 18723
0 279 11130
0 280 14680
0 281 18787
0 282 9964
0 283 7140
0 284 7474
0 285 17757
0 286 13824
0 287 11168
0 288 8117
0 289 19246
0 290 13930
0 291 14250
0 292 4034
0 293 8523
0 294 10361
0 295 12906
0 296 16977
0 297 17248
0 298 17347
0 299 7079
0 300 10075
0 301 19282
0 302 7710
0 303 14929
0 304 17141
0 305 7789
0 306 19187
0 307 9299
0 308 12585
0 309 17731
0 310 10206
0 311 5614
0 312 6360
0 313 11854
0 314 5874
0 315 10052
0 316 9243
0 317 9783
0 318 8926
0 319 13815
0 320 9339
0 321 4967
0 322 10674
0 323 5223
0 324 7752
0 325 17353
0 326 19673
0 327 19942
0 328 8861
0 329 9667
0 330 14456
0 331 17619
0 332 17631
0 333 18741
0 334 6917
0 335 13475
0 336 11700
0 337 19167
0 338 16421
0 339 16046
0 340 12016
0 341 3790
0 342 6046
0 343 14664
0 344 8790
0 345 8478
0 346 12662
0 347 11833
0 348 16767
0 349 7319
0 350 11185
0 351 14877
0 352 18392
0 353 13060
0 354 13178
0 355 8584
0 356 13896
0 357 19638
0 358 15756
0 359 17500
0 360 9483
0 361 19176
0 362 19385
0 363 13802
0 364 17505
0 365 16583
0 366 13039
0 367 8337
0 368 17012
0 369 13863
0 370 12427
0 371 16831
0 372 16799
0 373 16780
0 374 14531
0 375 17663
0 376 18828
0 377 19168
0 378 18498
0 379 13588
0 380 17158
0 381 15337
0 382 17444
0 383 18288
0 384 3762
0 385 15497
0 386 14329
0 387 12849
0 388 18960
0 389 4943
0 390 16045
0 391 10733
0 392 18066
0 393 11272
0 394 15082
0 395 19972
0 396 6833
0 397 18499
0 398 17463
0 399 7049
0 400 19573
0 401 10752
0 402 18659
0 403 9935
0 404 9833
0 405 16050
0 406 17769
0 407 13821
0 408 17890
0 409 4291
0 410 14609
0 411 6159
0 412 16899
0 413 15038
0 414 18411
0 415 11072
0 416 17851
0 417 19801
0 418 3587
0 419 11864
0 420 9770
0 421 15275
0 422 16709
0 423 6501
0 424 18432
0 425 18631
0 426 13190
0 427 11333
0 428 10178
0 429 18805
0 430 19037
0 431 19667
0 432 18063
0 433 13362
0 434 11634
0 435 2952
0 436 4824
0 437 16157
0 438 10393
0 439 16039
0 440 16632
0 441 16303
0 442 17152
0 443 7736
0 444 18717
0 445 8939
0 446 833
0 447 6803
0 448 16543
0 449 11933
0 450 17658
0 451 9507
0 452 17888
0 453 9604
0 454 17822
0 455 9708
0 456 5198
0 457 4206
0 458 14960
0 459 19160
0 460 16822
0 461 5681
0 462 13598
0 463 4430
0 464 10329
0 465 15601
0 466 14631
0 467 18836
0 468 18211
0 469 18440
0 470 10825
0 471 11344
0 472 19084
0 473 13802
0 474 11067
0 475 16011
0 476 6376
0 477 14767
0 478 9339
0 479 17001
0 480 19510
0 481 8701
0 482 19555
0 483 13361
0 484 5022
0 485 16693
0 486 4796
0 487 15070
0 488 3805
0 489 5140
0 490 8570
0 491 13297
0 492 11291
0 493 10869
0 494 15890
0 495 5431
0 496 19256
0 497 3415
0 498 19230
0 499 8251
0 500 16167
0 501 17688
0 502 18734
0 503 16125
0 504 17041
0 505 17870
0 506 16478
0 507 19239
0 508 17820
0 509 3098
0 510 9914
0 511 3403
0 512 6046
0 513 17612
0 514 7626
0 515 9091
0 516 16639
0 517 18922
0 518 14706
0 519 17150
0 520 7069
0 521 12840
0 522 16188
0 523 14540
0 524 18533
0 525 11718
0 526 7250
0 527 19709
0 528 13177
0 529 15822
0 530 13222
0 531 7394
0 532 17501
0 533 9101
0 534 18313
0 535 13604
0 536 14423
0 537 2130
0 538 17507
0 539 10480
0 540 16533
0 541 16602
0 542 14108
0 543 7386
0 544 17322
0 545 10943
0 546 13619
0 547 14249
0 548 11760
0 549 19551
0 550 17796
0 551 18345
0 552 17817
0 553 9920
0 554 1881
0 555 11684
0 556 16789
0 557 16320
0 558 17981
0 559 18056
0 560 19140
0 561 14499
0 562 16558
0 563 12537
0 564 5364
0 565 17048
0 566 13841
0 567 9512
0 568 10279
0 569 19838
0 570 18982
0 571 19874
0 572 19949
0 573 15605
0 574 16282
0 575 18838
0 576 11405
0 577 13520
0 578 15984
0 579 16692
0 580 18312
0 581 18191
0 582 16371
0 583 16484
0 584 7614
0 585 16468
0 586 17208
0 587 8458
0 588 16061
0 589 18854
0 590 16666
0 591 15046
0 592 9403
0 593 12682
0 594 14106
0 595 7238
0 596 11049
0 597 19506
0 598 19741
0 599 17946
0 600 14616
0 601 12750
0 602 10530
0 603 8231
0 604 16669
0 605 9707
0 606 4712
0 607 11295
0 608 16534
0 609 19607
0 610 15416
0 611 18051
0 612 14610
0 613 7612
0 614 12121
0 615 11091
0 616 15440
0 617 11494
0 618 6406
0 619 4378
0 620 19140
0 621 18929
0 622 11629
0 623 15512
0 624 1962
0 625 11810
0 626 10805
0 627 17442
0 628 3199
0 629 3608
0 630 15966
0 631 14247
0 632 13514
0 633 17452
0 634 8354
0 635 11375
0 636 16631
0 637 17222
0 638 19548
0 639 14371
0 640 17157
0 641 18434
0 642 15695
0 643 2901
0 644 19873
0 645 17570
0 646 16535
0 647 16898
0 648 14133
0 649 9582
0 650 8639
0 651 3013
0 652 16574
0 653 18821
0 654 18767
0 655 14967
0 656 16577
0 657 15029
0 658 15457
0 659 5044
0 660 18705
0 661 16041
0 662 7025
0 663 12373
0 664 9974
0 665 7129
0 666 9603
0 667 15041
0 668 5100
0 669 12006
0 670 7790
0 671 2575
0 672 19300
0 673 16567
0 674 4091
0 675 13617
0 676 17462
0 677 5578
0 678 10110
0 679 10652
0 680 17723
0 681 17175
0 682 12018
0 683 13233
0 684 5654
0 685 18429
0 686 15242
0 687 18402
0 688 18630
0 689 16576
0 690 17064
0 691 17959
0 692 2199
0 693 15431
0 694 12533
0 695 16292
0 696 7409
0 697 19455
0 698 17437
0 699 10944
0 700 17161
0 701 14471
0 702 15854
0 703 16942
0 704 16737
0 705 12380
0 706 19135
0 707 19904
0 708 4150
0 709 14969
0 710 7622
0 711 14609
0 712 12700
0 713 18159
0 714 12386
0 715 4829
0 716 17139
0 717 16394
0 718 9431
0 719 14864
0 720 16434
0 721 17400
0 722 10380
0 723 14278
0 724 16023
0 725 17035
0 726 10430
0 727 16355
0 728 8816
0 729 17124
0 730 16880
0 731 10307
0 732 6904
0 733 11138
0 734 11480
0 735 17061
0 736 13328
0 737 16292
0 738 16365
0 739 18904
0 740 18467
0 741 9656
0 742 8982
0 743 19092
0 744 15075
0 745 15569
0 746 13809
0 747 12625
0 748 18490
0 749 10149
0 750 17816
0 751 13649
0 752 7879
0 753 7826
0 754 5617
0 755 17821
0 756 10844
0 757 17910
0 758 10758
0 759 8444
0 760 17199
0 761 3776
0 762 13080
0 763 11371
0 764 15163
0 765 14760
0 766 8409
0 767 19724
0 768 8900
0 769 8796
0 770 5999
0 771 15962
0 772 17740
0 773 13576
0 774 4233
0 775 15791
0 776 3551
0 777 18762
0 778 7667
0 779 12197
0 780 13208
0 781 15884
0 782 8897
0 783 13665
0 784 17244
0 785 9574
0 786 7178
0 787 18211
0 788 6396
0 789 10913
0 790 17205
0 791 13093
0 792 12555
0 793 18830
0 794 17379
0 795 17611
0 796 12333
0 797 17142
0 798 7642
0 799 11693
0 800 7292
0 801 16099
0 802 13431
0 803 17029
0 804 14296
0 805 17193
0 806 8877
0 807 19481
0 808 9269
0 809 17514
0 810 15294
0 811 19992
0 812 17787
0 813 16270
0 814 6915
0 815 11875
0 816 17194
0 817 13589
0 818 18917
0 819 4767
0 820 19407
0 821 19403
0 822 17195
0 823 18973
0 824 19730
0 825 10296
0 826 12943
0 827 19259
0 828 13522
0 829 9704
0 830 14806
0 831 9810
0 832 18717
0 833 9874
0 834 11755
0 835 17929
0 836 14829
0 837 14042
0 838 7568
0 839 17271
0 840 19368
0 841 19973
0 842 18694
0 843 7920
0 844 19674
0 845 17030
0 846 11211
0 847 15368
0 848 18503
0 849 19536
0 850 17380
0 851 8612
0 852 13660
0 853 16989
0 854 10516
0 855 17423
0 856 13869
0 857 12108
0 858 10379
0 859 12676
0 860 13692
0 861 15377
0 862 13141
0 863 18232
0 864 19728
0 865 16502
0 866 5834
0 867 17941
0 868 6880
0 869 18902
0 870 12915
0 871 5378
0 872 18518
0 873 8768
0 874 10948
0 875 6825
0 876 14712
0 877 16473
0 878 18037
0 879 14506
0 880 11313
0 881 19407
0 882 3258
0 883 9435
0 884 18490
0 885 18736
0 886 19758
0 887 15854
0 888 13243
0 889 2579
0 890 13238
0 891 12964
0 892 19572
0 893 4321
0 894 18539
0 895 17279
0 896 16389
0 897 14708
0 898 13262
0 899 18467
0 900 16877
0 901 17012
0 902 16589
0 903 19989
0 904 17292
0 905 15499
0 906 13671
0 907 8384
0 908 7610
0 909 19463
0 910 16345
0 911 19061
0 912 14299
0 913 4665
0 914 18347
0 915 18208
0 916 13876
0 917 2399
0 918 14391
0 919 19512
0 920 18254
0 921 8578
0 922 14432
0 923 18558
0 924 15635
0 925 13194
0 926 15524
0 927 15429
0 928 4375
0 929 14312
0 930 17909
0 931 19611
0 932 13640
0 933 19029
0 934 13984
0 935 14115
0 936 16847
0 937 13445
0 938 16001
0 939 14224
0 940 16626
0 941 2863
0 942 16503
0 943 7963
0 944 8430
0 945 15365
0 946 18916
0 947 16065
0 948 18957
0 949 9052
0 950 6638
0 951 8542
0 952 9409
0 953 10746
0 954 14657
0 955 5476
0 956 657
0 957 16068
0 958 16539
0 959 17675
0 960 5882
0 961 12206
0 962 14522
0 963 16454
0 964 5701
0 965 16192
0 966 7505
0 967 19884
0 968 16427
0 969 12481
0 970 18362
0 971 7464
0 972 1337
0 973 17791
0 974 6244
0 975 18381
0 976 19785
0 977 10980
0 978 19859
0 979 7058
0 980 9502
0 981 4091
0 982 7443
0 983 12828
0 984 10465
0 985 17346
0 986 13528
0 987 16933
0 988 19030
0 989 7833
0 990 15517
0 991 17886
0 992 14574
0 993 17507
0 994 6786
0 995 14687
0 996 19301
0 997 14229
0 998 18523
0 999 11652
0 1000 11839
0 1001 17677
0 1002 15465
0 1003 12670
0 1004 18677
0 1005 18144
0 1006 17671
0 1007 15730
0 1008 14257
0 1009 14353
0 1010 17099
0 1011 16862
0 1012 3854
0 1013 12739
0 1014 19873
0 1015 18966
0 1016 16641
0 1017 19795
0 1018 6023
0 1019 19722
0 1020 7656
0 1021 18729
0 1022 6906
0 1023 19644
0 1024 18868
0 1025 12016
0 1026 12468
0 1027 7794
0 1028 12222
0 1029 17714
0 1030 19411
0 1031 3454
0 1032 14643
0 1033 14873
0 1034 11472
0 1035 17903
0 1036 16375
0 1037 14304
0 1038 17918
0 1039 13822
0 1040 16645
0 1041 11308
0 1042 19930
0 1043 15282
0 1044 19814
0 1045 18127
0 1046 16923
0 1047 10607
0 1048 1307
0 1049 15128
0 1050 11124
0 1051 17519
0 1052 16800
0 1053 17178
0 1054 16997
0 1055 14475
0 1056 5752
0 1057 13545
0 1058 14098
0 1059 19704
0 1060 18117
0 1061 11934
0 1062 17991
0 1063 19574
0 1064 11288
0 1065 16677
0 1066 18260
0 1067 14093
0 1068 821
0 1069 19872
0 1070 9095
0 1071 13232
0 1072 12273
0 1073 8775
0 1074 5295
0 1075 14492
0 1076 16992
0 1077 16356
0 1078 15874
0 1079 17260
0 1080 6565
0 1081 13638
0 1082 5262
0 1083 14036
0 1084 15841
0 1085 19164
0 1086 4674
0 1087 9876
0 1088 11936
0 1089 9420
0 1090 15111
0 1091 10834
0 1092 11931
0 1093 4861
0 1094 14935
0 1095 14904
0 1096 17299
0 1097 11801
0 1098 15220
0 1099 8092
0 1100 13794
0 1101 5253
0 1102 18002
0 1103 15364
0 1104 18525
0 1105 13356
0 1106 10084
0 1107 7228
0 1108 14634
0 1109 13328
0 1110 16825
0 1111 4233
0 1112 14384
0 1113 16470
0 1114 2768
0 1115 14272
0 1116 16722
0 1117 8479
0 1118 3117
0 1119 15791
0 1120 17016
0 1121 15197
0 1122 14984
0 1123 10805
0 1124 18989
0 1125 16266
0 1126 12340
0 1127 18874
0 1128 15962
0 1129 12944
0 1130 19640
0 1131 14188
0 1132 11032
0 1133 17043
0 1134 17858
0 1135 19588
0 1136 15594
0 1137 13504
0 1138 19892
0 1139 14309
0 1140 14922
0 1141 19376
0 1142 15370
0 1143 11971
0 1144 18724
0 1145 18401
0 1146 19854
0 1147 12709
0 1148 12605
0 1149 13281
0 1150 12292
0 1151 10295
0 1152 1836
0 1153 13262
0 1154 12470
0 1155 17144
0 1156 15911
0 1157 17846
0 1158 9340
0 1159 15189
0 1160 18853
0 1161 16791
0 1162 13456
0 1163 19879
0 1164 13767
0 1165 11016
0 1166 12526
0 1167 13240
0 1168 6015
0 1169 11393
0 1170 19011
0 1171 15153
0 1172 16562
0 1173 8496
0 1174 16038
0 1175 11977
0 1176 17214
0 1177 16440
0 1178 11892
0 1179 19317
0 1180 10025
0 1181 12382
0 1182 19954
0 1183 19033
0 1184 14422
0 1185 15860
0 1186 13078
0 1187 5583
0 1188 17474
0 1189 16796
0 1190 8534
0 1191 17899
0 1192 17204
0 1193 13191
0 1194 19830
0 1195 15709
0 1196 7120
0 1197 10288
0 1198 9020
0 1199 16215
0 1200 5590
0 1201 10501
0 1202 17877
0 1203 15250
0 1204 14431
0 1205 8950
0 1206 6925
0 1207 16066
0 1208 4438
0 1209 15141
0 1210 19952
0 1211 11535
0 1212 19710
0 1213 12100
0 1214 1184
0 1215 10134
0 1216 12859
0 1217 16456
0 1218 15009
0 1219 18562
0 1220 17682
0 1221 11151
0 1222 11134
0 1223 15964
0 1224 16281
0 1225 12944
0 1226 15484
0 1227 6033
0 1228 9835
0 1229 18955
0 1230 16641
0 1231 16894
0 1232 7379
0 1233 10804
0 1234 16712
0 1235 14719
0 1236 16040
0 1237 13854
0 1238 14321
0 1239 1758
0 1240 9503
0 1241 17518
0 1242 16689
0 1243 13075
0 1244 11427
0 1245 12411
0 1246 16817
0 1247 9475
0 1248 6643
0 1249 5661
0 1250 14406
0 1251 18257
0 1252 8472
0 1253 13391
0 1254 14461
0 1255 16580
0 1256 12010
0 1257 19374
0 1258 9022
0 1259 19060
0 1260 14667
0 1261 12928
0 1262 10296
0 1263 6815
0 1264 14598
0 1265 11775
0 1266 12833
0 1267 14202
0 1268 6794
0 1269 13536
0 1270 11631
0 1271 16416
0 1272 6063
0 1273 11972
0 1274 5921
0 1275 17042
0 1276 18569
0 1277 9319
0 1278 16112
0 1279 8999
0 1280 12878
0 1281 4039
0 1282 14308
0 1283 13519
0 1284 16302
0 1285 19673
0 1286 17262
0 1287 16700
0 1288 14463
0 1289 18489
0 1290 8609
0 1291 11957
0 1292 11725
0 1293 16902
0 1294 14055
0 1295 16475
0 1296 15941
0 1297 5951
0 1298 16438
0 1299 7464
0 1300 15660
0 1301 19083
0 1302 18693
0 1303 14947
0 1304 8353
0 1305 14031
0 1306 1833
0 1307 6896
0 1308 17442
0 1309 16296
0 1310 15743
0 1311 19728
0 1312 12292
0 1313 13197
0 1314 18124
0 1315 16678
0 1316 13991
0 1317 17941
0 1318 14926
0 1319 10573
0 1320 15995
0 1321 18444
0 1322 18344
0 1323 15326
0 1324 17085
0 1325 7657
0 1326 1497
0 1327 17309
0 1328 10030
0 1329 14043
0 1330 16758
0 1331 7837
0 1332 17503
0 1333 13712
0 1334 6163
0 1335 12711
0 1336 13554
0 1337 8818
0 1338 18194
0 1339 19640
0 1340 17114
0 1341 18267
0 1342 15122
0 1343 17646
0 1344 10654
0 1345 19349
0 1346 7093
0 1347 13928
0 1348 18656
0 1349 18300
0 1350 19919
0 1351 15677
0 1352 17626
0 1353 14472
0 1354 12106
0 1355 13128
0 1356 17923
0 1357 16276
0 1358 2799
0 1359 15282
0 1360 14552
0 1361 9737
0 1362 7368
0 1363 15124
0 1364 14504
0 1365 15365
0 1366 12639
0 1367 8266
0 1368 11064
0 1369 17272
0 1370 6688
0 1371 18210
0 1372 18482
0 1373 17735
0 1374 12848
0 1375 19413
0 1376 9418
0 1377 11784
0 1378 3146
0 1379 8669
0 1380 14712
0 1381 19427
0 1382 17681
0 1383 19190
0 1384 7619
0 1385 10942
0 1386 15800
0 1387 7001
0 1388 9617
0 1389 4513
0 1390 16830
0 1391 16261
0 1392 18228
0 1393 9778
0 1394 13727
0 1395 15834
0 1396 16016
0 1397 19526
0 1398 14498
0 1399 13980
0 1400 14469
0 1401 13619
0 1402 11198
0 1403 17502
0 1404 13655
0 1405 3083
0 1406 18235
0 1407 14594
0 1408 9096
0 1409 18592
0 1410 18939
0 1411 16947
0 1412 10567
0 1413 19323
0 1414 12983
0 1415 16466
0 1416 12998
0 1417 14645
0 1418 4767
0 1419 5567
0 1420 350
0 1421 16966
0 1422 12837
0 1423 16765
0 1424 18200
0 1425 6231
0 1426 13778
0 1427 8891
0 1428 11888
0 1429 17454
0 1430 17804
0 1431 17261
0 1432 10102
0 1433 8727
0 1434 14914
0 1435 13435
0 1436 15769
0 1437 13653
0 1438 6911
0 1439 13569
0 1440 4825
0 1441 17050
0 1442 4975
0 1443 19715
0 1444 15497
0 1445 2058
0 1446 11509
0 1447 16410
0 1448 7784
0 1449 17182
0 1450 12419
0 1451 18407
0 1452 5434
0 1453 10675
0 1454 17918
0 1455 18018
0 1456 9168
0 1457 19447
0 1458 12713
0 1459 8972
0 1460 16181
0 1461 12524
0 1462 18701
0 1463 9857
0 1464 14060
0 1465 6886
0 1466 1769
0 1467 19783
0 1468 19887
0 1469 8863
0 1470 18970
0 1471 14000
0 1472 19654
0 1473 18755
0 1474 18135
0 1475 19705
0 1476 11234
0 1477 6252
0 1478 17115
0 1479 17335
0 1480 12757
0 1481 18097
0 1482 17102
0 1483 7199
0 1484 14120
0 1485 7484
0 1486 18064
0 1487 3525
0 1488 10498
0 1489 18381
0 1490 17365
0 1491 10858
0 1492 16775
0 1493 12248
0 1494 6480
0 1495 12878
0 1496 18984
0 1497 18258
0 1498 17796
0 1499 7450
0 1500 14438
0 1501 11833
0 1502 12755
0 1503 17089
0 1504 6691
0 1505 19568
0 1506 17904
0 1507 8584
0 1508 7112
0 1509 13118
0 1510 3738
0 1511 11070
0 1512 19038
0 1513 15630
0 1514 4208
0 1515 16868
0 1516 9801
0 1517 17731
0 1518 4846
0 1519 16659
0 1520 19743
0 1521 18833
0 1522 9206
0 1523 19405
0 1524 14211
0 1525 15054
0 1526 15469
0 1527 14338
0 1528 18530
0 1529 15805
0 1530 14746
0 1531 15899
0 1532 18398
0 1533 17155
0 1534 19420
0 1535 11406
0 1536 18953
0 1537 15653
0 1538 10088
0 1539 8063
0 1540 8279
0 1541 17083
0 1542 16364
0 1543 14739
0 1544 4106
0 1545 14858
0 1546 13815
0 1547 19406
0 1548 18906
0 1549 6974
0 1550 9022
0 1551 15712
0 1552 7092
0 1553 10235
0 1554 12874
0 1555 15454
0 1556 17092
0 1557 16502
0 1558 19867
0 1559 8239
0 1560 9154
0 1561 16824
0 1562 12052
0 1563 17899
0 1564 19920
0 1565 17011
0 1566 14893
0 1567 9441
0 1568 8659
0 1569 16014
0 1570 17820
0 1571 10372
0 1572 4940
0 1573 8319
0 1574 12227
0 1575 19664
0 1576 2565
0 1577 3199
0 1578 16437
0 1579 19090
0 1580 16262
0 1581 5856
0 1582 9858
0 1583 18612
0 1584 9755
0 1585 8771
0 1586 10682
0 1587 18518
0 1588 7720
0 1589 6074
0 1590 13274
0 1591 18476
0 1592 12925
0 1593 4520
0 1594 10923
0 1595 15894
0 1596 15795
0 1597 16684
0 1598 19594
0 1599 19810
0 1600 11682
0 1601 19815
0 1602 12871
0 1603 15132
0 1604 14920
0 1605 8328
0 1606 17207
0 1607 13242
0 1608 19626
0 1609 19440
0 1610 11127
0 1611 15621
0 1612 18842
0 1613 18300
0 1614 13224
0 1615 16386
0 1616 17865
0 1617 7043
0 1618 16497
0 1619 13303
0 1620 14817
0 1621 17850
0 1622 19333
0 1623 10169
0 1624 8342
0 1625 15083
0 1626 5121
0 1627 14883
0 1628 17890
0 1629 19875
0 1630 18629
0 1631 13211
0 1632 16063
0 1633 18911
0 1634 7258
0 1635 19170
0 1636 12680
0 1637 18524
0 1638 19424
0 1639 15645
0 1640 17561
0 1641 9515
0 1642 10664
0 1643 11535
0 1644 17729
0 1645 10866
0 1646 18432
0 1647 8396
0 1648 4977
0 1649 17025
0 1650 14590
0 1651 19777
0 1652 11859
0 1653 9813
0 1654 19060
0 1655 10155
0 1656 12802
0 1657 18437
0 1658 19780
0 1659 1887
0 1660 15506
0 1661 6087
0 1662 16867
0 1663 11206
0 1664 12712
0 1665 2871
0 1666 15019
0 1667 13461
0 1668 15413
0 1669 16647
0 1670 15015
0 1671 18244
0 1672 6648
0 1673 14329
0 1674 18979
0 1675 17814
0 1676 18092
0 1677 19758
0 1678 14109
0 1679 8978
0 1680 14580
0 1681 5525
0 1682 11519
0 1683 8272
0 1684 14872
0 1685 14189
0 1686 16377
0 1687 12935
0 1688 15500
0 1689 7087
0 1690 8488
0 1691 11838
0 1692 18886
0 1693 6509
0 1694 13644
0 1695 17258
0 1696 18690
0 1697 11254
0 1698 5892
0 1699 12325
0 1700 2817
0 1701 17123
0 1702 16306
0 1703 16696
0 1704 9691
0 1705 14495
0 1706 14486
0 1707 17494
0 1708 19826
0 1709 2267
0 1710 5083
0 1711 17096
0 1712 19851
0 1713 3572
0 1714 9000
0 1715 17495
0 1716 11986
0 1717 14196
0 1718 10939
0 1719 12920
0 1720 16097
0 1721 12545
0 1722 17245
0 1723 13899
0 1724 7709
0 1725 657
0 1726 19900
0 1727 13418
0 1728 3708
0 1729 16627
0 1730 3862
0 1731 9347
0 1732 16616
0 1733 6649
0 1734 13704
0 1735 17600
0 1736 13612
0 1737 17105
0 1738 10851
0 1739 8997
0 1740 18363
0 1741 15121
0 1742 11089
0 1743 11539
0 1744 18737
0 1745 19234
0 1746 19886
0 1747 9261
0 1748 13525
0 1749 9710
0 1750 8094
0 1751 9685
0 1752 16221
0 1753 14271
0 1754 7595
0 1755 10078
0 1756 12877
0 1757 18772
0 1758 6082
0 1759 15138
0 1760 9620
0 1761 11615
0 1762 7840
0 1763 13448
0 1764 13786
0 1765 6782
0 1766 18236
0 1767 8932
0 1768 4938
0 1769 19104
0 1770 19267
0 1771 18923
0 1772 4823
0 1773 18405
0 1774 9729
0 1775 14655
0 1776 12242
0 1777 5746
0 1778 17826
0 1779 15991
0 1780 12596
0 1781 5190
0 1782 12041
0 1783 6737
0 1784 14881
0 1785 17715
0 1786 9505
0 1787 14597
0 1788 12427
0 1789 14232
0 1790 17068
0 1791 17790
0 1792 13650
0 1793 19733
0 1794 13965
0 1795 14784
0 1796 14067
0 1797 11394
0 1798 16668
0 1799 10563
0 1800 18765
0 1801 18914
0 1802 1908
0 1803 14010
0 1804 10385
0 1805 18305
0 1806 19292
0 1807 16013
0 1808 18879
0 1809 7426
0 1810 4394
0 1811 19299
0 1812 19244
0 1813 3764
0 1814 13495
0 1815 19476
0 1816 18119
0 1817 5316
0 1818 19337
0 1819 8730
0 1820 10288
0 1821 17958
0 1822 17241
0 1823 17779
0 1824 12330
0 1825 9749
0 1826 6277
0 1827 11622
0 1828 13783
0 1829 19010
0 1830 6081
0 1831 17039
0 1832 11557
0 1833 18414
0 1834 10748
0 1835 19844
0 1836 4672
0 1837 15640
0 1838 14692
0 1839 15119
0 1840 16947
0 1841 13990
0 1842 18615
