9917847 4000
0 1499 17790
0 1500 16987
0 1501 14090
0 1502 4296
0 1503 10958
0 1504 8376
0 1506 16880
0 1507 11093
0 1508 1959
0 1509 19748
0 1512 12565
0 1513 3750
0 1515 9313
0 1518 9846
0 1525 11189
0 1527 5821
0 1528 15666
0 1529 14126
0 1530 12957
0 1531 19965
0 1532 11594
0 1533 15787
0 1534 19533
0 1535 1603
0 1537 18298
0 1538 10561
0 1539 13585
0 1540 6253
0 1541 13530
0 1542 14162
0 1543 9728
0 1544 18458
0 1545 7031
0 1546 17023
0 1547 10012
0 1548 8820
0 1549 15998
0 1550 18326
0 1551 13477
0 1552 17251
0 1553 16954
0 1554 5980
0 1556 12168
0 1557 14866
0 1558 17080
0 1559 19699
0 1560 16999
0 1561 17303
0 1562 4898
0 1563 6654
0 1564 1119
0 1565 10359
0 1566 17090
0 1567 13297
0 1568 17242
0 1569 18058
0 1571 17731
0 1572 14965
0 1573 7289
0 1574 13047
0 1576 16847
0 1577 11195
0 1579 18146
0 1580 14769
0 1582 19600
0 1583 6888
0 1584 17233
0 1585 11672
0 1586 12958
0 1587 4153
0 1588 9850
0 1591 3207
0 1592 18029
0 1593 16497
0 1594 14985
0 1595 3853
0 1596 12479
0 1597 17951
0 1598 16364
0 1599 14761
0 1600 13506
0 1601 13028
0 1602 7409
0 1603 8646
0 1604 14259
0 1605 14463
0 1606 1099
0 1609 8395
0 1610 18005
0 1611 6768
0 1612 1303
0 1613 12288
0 1614 9726
0 1615 12113
0 1616 15643
0 1617 2329
0 1618 8639
0 1619 8367
0 1621 7251
0 1623 14889
0 1624 9862
0 1625 19093
0 1627 13340
0 1628 18331
0 1629 13740
0 1630 15314
0 1631 16852
0 1632 11372
0 1633 3633
0 1634 9846
0 1635 15225
0 1637 14199
0 1638 12199
0 1639 14714
0 1640 16485
0 1641 14765
0 1642 19967
0 1644 17932
0 1645 12730
0 1647 19610
0 1648 11383
0 1649 6096
0 1650 9722
0 1651 11448
0 1652 10025
0 1653 13698
0 1655 18153
0 1656 16944
0 1657 19684
0 1659 14486
0 1660 19143
0 1661 12247
0 1662 16966
0 1663 7015
0 1664 19317
0 1666 19464
0 1667 3272
0 1668 4496
0 1671 10320
0 1672 13621
0 1673 16629
0 1674 12815
0 1675 15749
0 1676 18342
0 1677 6760
0 1678 15156
0 1680 12075
0 1681 18680
0 1682 7937
0 1684 13852
0 1685 11879
0 1686 4173
0 1687 1491
0 1688 13828
0 1689 10660
0 1690 5444
0 1693 4943
0 1694 4639
0 1696 13222
0 1697 9995
0 1698 10760
0 1699 14481
0 1700 13658
0 1701 19358
0 1702 18897
0 1704 18192
0 1705 2295
0 1706 19306
0 1707 14417
0 1708 6852
0 1709 13239
0 1710 11736
0 1711 7445
0 1712 6341
0 1713 9137
0 1714 1856
0 1715 13368
0 1716 8255
0 1717 11647
0 1718 10879
0 1719 12633
0 1721 11974
0 1724 7806
0 1726 13868
0 1727 17426
0 1728 18653
0 1729 7956
0 1730 14972
0 1731 3298
0 1732 15551
0 1733 16315
0 1735 15776
0 1736 9643
0 1737 16870
0 1738 17015
0 1741 7804
0 1746 12095
0 1747 4338
0 1748 18910
0 1749 19765
0 1750 5254
0 1751 18362
0 1753 16676
0 1754 13096
0 1756 19458
0 1757 4639
0 1758 5512
0 1760 7783
0 1761 2496
0 1762 17145
0 1763 8493
0 1764 19394
0 1765 13395
0 1766 9228
0 1767 7599
0 1769 11369
0 1771 17271
0 1772 551
0 1773 9692
0 1775 18831
0 1778 4547
0 1779 5108
0 1780 6403
0 1781 15479
0 1785 19309
0 1786 11109
0 1787 19264
0 1788 18320
0 1789 2068
0 1790 8470
0 1791 3948
0 1792 4947
0 1793 19549
0 1794 4015
0 1795 15655
0 1796 19798
0 1797 19061
0 1798 13732
0 1799 16921
0 1801 14214
0 1802 19161
0 1803 620
0 1804 11357
0 1805 16640
0 1806 15791
0 1808 13161
0 1809 12561
0 1810 14900
0 1812 3494
0 1814 17694
0 1815 12114
0 1816 9210
0 1817 13267
0 1818 12735
0 1819 13401
0 1820 12406
0 1821 7297
0 1822 12257
0 1823 4801
0 1824 14316
0 1826 7593
0 1827 859
0 1829 19528
0 1831 7089
0 1832 14560
0 1834 19177
0 1835 12400
0 1836 17629
0 1838 14635
0 1839 18668
0 1840 18655
0 1841 2217
0 1842 13007
0 1843 14883
0 1844 14059
0 1845 8352
0 1847 5098
0 1848 14888
0 1849 17450
0 1850 12653
0 1853 2251
0 1854 8112
0 1855 12815
0 1856 3313
0 1857 32
0 1858 18021
0 1859 13042
0 1863 5264
0 1864 16985
0 1865 6065
0 1866 7598
0 1867 8643
0 1868 11288
0 1869 19985
0 1870 528
0 1871 2413
0 1872 14881
0 1874 17306
0 1875 18652
0 1876 9165
0 1877 7912
0 1878 15551
0 1881 19396
0 1882 12535
0 1884 13150
0 1885 5265
0 1886 14699
0 1887 11565
0 1889 683
0 1892 17511
0 1894 8514
0 1895 11909
0 1897 9261
0 1901 13296
0 1902 15919
0 1903 1654
0 1905 17313
0 1906 19455
0 1907 6152
0 1908 12316
0 1909 10230
0 1915 8968
0 1916 3698
0 1917 14802
0 1918 15828
0 1919 18871
0 1920 8504
0 1921 18709
0 1922 14150
0 1923 13136
0 1924 15530
0 1925 20000
0 1926 19389
0 1927 10542
0 1929 17598
0 1930 2453
0 1932 3148
0 1933 4243
0 1935 14988
0 1936 6211
0 1937 8184
0 1938 19589
0 1939 2367
0 1940 16719
0 1942 17330
0 1943 17491
0 1944 18742
0 1945 15116
0 1947 15864
0 1948 8021
0 1950 3457
0 1951 13166
0 1952 8146
0 1953 7943
0 1954 11982
0 1955 17257
0 1957 8916
0 1960 16680
0 1961 11451
0 1962 8993
0 1963 16935
0 1966 17178
0 1968 12777
0 1969 10845
0 1970 4742
0 1971 15327
0 1972 16034
0 1973 18334
0 1974 8421
0 1975 17014
0 1976 13743
0 1978 13206
0 1979 9106
0 1980 12902
0 1981 8026
0 1982 11974
0 1983 10307
0 1984 15086
0 1985 16133
0 1986 18602
0 1988 17204
0 1989 17423
0 1990 19886
0 1993 14644
0 1994 19620
0 1995 9367
0 1996 16816
0 1998 15071
0 1999 13259
13145775 2000
0 1 8945
0 2 19656
0 3 16104
0 4 471
0 5 6386
0 6 13813
0 7 16303
0 8 11841
0 9 6526
0 10 17524
0 11 13240
0 12 19668
0 13 15775
0 14 3017
0 15 16170
0 16 9072
0 17 19331
0 18 19721
0 19 16657
0 20 3203
0 21 18261
0 22 7268
0 23 12271
0 24 19668
0 25 15571
0 26 7677
0 27 13233
0 28 16170
0 29 14629
0 30 17085
0 31 13142
0 32 17788
0 33 8876
0 34 2511
0 35 14664
0 36 5521
0 37 1273
0 38 17442
0 39 18843
0 40 11603
0 41 18366
0 42 19121
0 43 13934
0 44 16444
0 45 12816
0 46 14665
0 47 17744
0 48 9163
0 49 4651
0 50 18403
0 51 16015
0 52 9287
0 53 11947
0 54 7182
0 55 19734
0 56 14080
0 57 19668
0 58 6757
0 59 11408
0 60 9814
0 61 12600
0 62 16121
0 63 12495
0 64 16035
0 65 11089
0 66 12234
0 67 11611
0 68 9306
0 69 15753
0 70 17843
0 71 19836
0 72 4527
0 73 18642
0 74 19828
0 75 16162
0 76 8399
0 77 11503
0 78 14050
0 79 5794
0 80 12303
0 81 10248
0 82 19566
0 83 6604
0 84 6568
0 85 18008
0 86 12858
0 87 10311
0 88 11757
0 89 16191
0 90 15265
0 91 16734
0 92 19682
0 93 13057
0 94 19521
0 95 4986
0 96 4576
0 97 12565
0 98 12069
0 99 12395
0 100 13570
0 101 10308
0 102 15057
0 103 1409
0 104 19508
0 105 13601
0 106 18177
0 107 17513
0 108 16353
0 109 18142
0 110 18375
0 111 15547
0 112 17375
0 113 16000
0 114 16578
0 115 16015
0 116 10733
0 117 18053
0 118 5886
0 119 10799
0 120 9178
0 121 16594
0 122 5080
0 123 18612
0 124 16211
0 125 14652
0 126 5388
0 127 10212
0 128 19478
0 129 15627
0 130 17779
0 131 18296
0 132 18624
0 133 17239
0 134 4016
0 135 16189
0 136 17687
0 137 13144
0 138 18460
0 139 18994
0 140 9095
0 141 16042
0 142 9751
0 143 6776
0 144 10894
0 145 7308
0 146 18374
0 147 7050
0 148 15041
0 149 14731
0 150 4116
0 151 18047
0 152 9306
0 153 12729
0 154 13393
0 155 14282
0 156 18130
0 157 15047
0 158 16859
0 159 11593
0 160 2480
0 161 1813
0 162 16604
0 163 14605
0 164 12809
0 165 3785
0 166 11211
0 167 5481
0 168 6801
0 169 2699
0 170 13688
0 171 7016
0 172 3200
0 173 10562
0 174 16486
0 175 18294
0 176 16276
0 177 14028
0 178 15329
0 179 8454
0 180 16194
0 181 18947
0 182 13180
0 183 10513
0 184 5306
0 185 18855
0 186 18641
0 187 19642
0 188 11774
0 189 17679
0 190 17103
0 191 9093
0 192 11795
0 193 4958
0 194 14584
0 195 214
0 196 18854
0 197 19202
0 198 17747
0 199 14224
0 200 18099
0 201 13144
0 202 5126
0 203 18802
0 204 3531
0 205 12496
0 206 15269
0 207 7696
0 208 16293
0 209 4203
0 210 17954
0 211 8987
0 212 15152
0 213 19685
0 214 9455
0 215 18274
0 216 19930
0 217 13676
0 218 12222
0 219 4405
0 220 9638
0 221 19741
0 222 18468
0 223 11188
0 224 12356
0 225 17401
0 226 17335
0 227 17782
0 228 10648
0 229 15303
0 230 5534
0 231 15311
0 232 15040
0 233 12999
0 234 2025
0 235 5644
0 236 18789
0 237 16943
0 238 15421
0 239 9669
0 240 19566
0 241 14880
0 242 18134
0 243 10214
0 244 17574
0 245 9676
0 246 15236
0 247 10299
0 248 12491
0 249 14039
0 250 13893
0 251 19791
0 252 15237
0 253 17806
0 254 19055
0 255 12121
0 256 6091
0 257 14406
0 258 14256
0 259 12835
0 260 15671
0 261 18076
0 262 15365
0 263 10872
0 264 14979
0 265 13871
0 266 19961
0 267 15447
0 268 7729
0 269 12501
0 270 18083
0 271 2120
0 272 5947
0 273 7407
0 274 14103
0 275 17952
0 276 18944
0 277 7182
0 278 16390
0 279 14182
0 280 19036
0 281 4238
0 282 7105
0 283 18886
0 284 19760
0 285 2275
0 286 18977
0 287 15648
0 288 15963
0 289 18853
0 290 11436
0 291 11363
0 292 12744
0 293 9486
0 294 16351
0 295 12820
0 296 11801
0 297 7452
0 298 12619
0 299 15724
0 300 19782
0 301 18393
0 302 13908
0 303 18808
0 304 2602
0 305 12924
0 306 12127
0 307 18876
0 308 18523
0 309 11671
0 310 18225
0 311 9287
0 312 8405
0 313 13807
0 314 9972
0 315 10602
0 316 3712
0 317 15390
0 318 14524
0 319 13552
0 320 15010
0 321 11145
0 322 19549
0 323 9015
0 324 5705
0 325 14280
0 326 16634
0 327 6925
0 328 10631
0 329 16332
0 330 18284
0 331 18002
0 332 15179
0 333 6128
0 334 17675
0 335 6703
0 336 10696
0 337 17126
0 338 17679
0 339 11489
0 340 10863
0 341 19472
0 342 11291
0 343 17418
0 344 5058
0 345 14604
0 346 6192
0 347 15431
0 348 11598
0 349 10993
0 350 9937
0 351 14870
0 352 18844
0 353 17469
0 354 4781
0 355 19279
0 356 12687
0 357 14890
0 358 9472
0 359 2479
0 360 19183
0 361 8990
0 362 6808
0 363 11048
0 364 14660
0 365 17224
0 366 9138
0 367 17019
0 368 15653
0 369 13808
0 370 4397
0 371 19446
0 372 3662
0 373 14387
0 374 18000
0 375 13515
0 376 11007
0 377 4980
0 378 6893
0 379 16513
0 380 16328
0 381 15990
0 382 19146
0 383 13060
0 384 17832
0 385 18118
0 386 16715
0 387 11670
0 388 17841
0 389 15654
0 390 14704
0 391 4214
0 392 19937
0 393 13999
0 394 9851
0 395 15935
0 396 17776
0 397 12563
0 398 19865
0 399 15522
0 400 16997
0 401 10478
0 402 7923
0 403 10730
0 404 10198
0 405 14270
0 406 18119
0 407 19071
0 408 12632
0 409 16538
0 410 9166
0 411 19644
0 412 10740
0 413 11176
0 414 19122
0 415 16923
0 416 15785
0 417 12426
0 418 7655
0 419 18015
0 420 15339
0 421 11832
0 422 11838
0 423 6538
0 424 8797
0 425 17261
0 426 15564
0 427 18758
0 428 19408
0 429 19033
0 430 17361
0 431 9196
0 432 7805
0 433 14342
0 434 11961
0 435 7596
0 436 9203
0 437 14732
0 438 6321
0 439 19947
0 440 15149
0 441 19806
0 442 8309
0 443 15304
0 444 5206
0 445 15523
0 446 5007
0 447 12012
0 448 18332
0 449 18394
0 450 18792
0 451 3702
0 452 18778
0 453 14086
0 454 8709
0 455 16733
0 456 18595
0 457 19927
0 458 14975
0 459 9736
0 460 15337
0 461 11588
0 462 17060
0 463 15479
0 464 13131
0 465 15559
0 466 16549
0 467 2546
0 468 17828
0 469 19579
0 470 11677
0 471 17307
0 472 18588
0 473 17597
0 474 13110
0 475 1198
0 476 17746
0 477 19666
0 478 8684
0 479 19445
0 480 16382
0 481 2521
0 482 19051
0 483 11406
0 484 11244
0 485 11220
0 486 15172
0 487 17989
0 488 3697
0 489 9914
0 490 16631
0 491 19151
0 492 16841
0 493 11150
0 494 7676
0 495 16008
0 496 12309
0 497 6359
0 498 14498
0 499 18852
0 500 16107
0 501 19202
0 502 15993
0 503 18606
0 504 19699
0 505 15710
0 506 14790
0 507 5524
0 508 12086
0 509 3740
0 510 19847
0 511 19052
0 512 2376
0 513 11620
0 514 12018
0 515 17427
0 516 15585
0 517 3696
0 518 15781
0 519 18130
0 520 18737
0 521 13837
0 522 16212
0 523 14603
0 524 6624
0 525 8207
0 526 10563
0 527 13307
0 528 14355
0 529 12400
0 530 6948
0 531 18200
0 532 6769
0 533 9254
0 534 18211
0 535 17671
0 536 8330
0 537 14020
0 538 9435
0 539 9981
0 540 15272
0 541 15240
0 542 12192
0 543 19575
0 544 6668
0 545 11707
0 546 18447
0 547 9725
0 548 17773
0 549 12445
0 550 11344
0 551 11644
0 552 6455
0 553 17676
0 554 10983
0 555 18948
0 556 9695
0 557 13916
0 558 18460
0 559 4150
0 560 18225
0 561 11140
0 562 9078
0 563 12855
0 564 3385
0 565 11343
0 566 13951
0 567 13079
0 568 15977
0 569 5623
0 570 4154
0 571 19472
0 572 13011
0 573 13054
0 574 17930
0 575 19611
0 576 19970
0 577 9189
0 578 6518
0 579 19692
0 580 18572
0 581 3865
0 582 16876
0 583 9933
0 584 7479
0 585 15731
0 586 18957
0 587 16138
0 588 13168
0 589 15677
0 590 18348
0 591 17532
0 592 10332
0 593 12456
0 594 16307
0 595 18809
0 596 17770
0 597 9372
0 598 13850
0 599 13753
0 600 17008
0 601 12071
0 602 17766
0 603 7112
0 604 16862
0 605 7035
0 606 7308
0 607 15964
0 608 4654
0 609 14804
0 610 14510
0 611 17452
0 612 5569
0 613 19448
0 614 12609
0 615 19295
0 616 17361
0 617 13832
0 618 4217
0 619 14924
0 620 16206
0 621 16598
0 622 18362
0 623 18960
0 624 12965
0 625 5171
0 626 2536
0 627 16367
0 628 7356
0 629 18448
0 630 9452
0 631 6053
0 632 5752
0 633 11483
0 634 10194
0 635 18383
0 636 17818
0 637 17531
0 638 16942
0 639 14039
0 640 11602
0 641 19838
0 642 9725
0 643 6483
0 644 4738
0 645 8603
0 646 14476
0 647 7986
0 648 12262
0 649 11415
0 650 18571
0 651 19634
0 652 9363
0 653 19329
0 654 17624
0 655 3315
0 656 15123
0 657 15591
0 658 14624
0 659 8597
0 660 8519
0 661 11216
0 662 18179
0 663 8185
0 664 11440
0 665 18143
0 666 17483
0 667 16777
0 668 8090
0 669 9867
0 670 19855
0 671 11972
0 672 10154
0 673 5110
0 674 16550
0 675 14696
0 676 14920
0 677 18468
0 678 11483
0 679 17663
0 680 17521
0 681 11478
0 682 19167
0 683 18288
0 684 16735
0 685 3898
0 686 18763
0 687 11823
0 688 4291
0 689 4146
0 690 7145
0 691 18576
0 692 18483
0 693 6293
0 694 13571
0 695 15449
0 696 19215
0 697 7665
0 698 16886
0 699 13359
0 700 15283
0 701 9806
0 702 14443
0 703 18251
0 704 5254
0 705 15759
0 706 15797
0 707 6406
0 708 7701
0 709 19073
0 710 16751
0 711 13328
0 712 18812
0 713 6029
0 714 18050
0 715 13812
0 716 16665
0 717 17153
0 718 11625
0 719 17469
0 720 18834
0 721 3257
0 722 8452
0 723 12019
0 724 8601
0 725 7564
0 726 17696
0 727 4592
0 728 14667
0 729 10691
0 730 16795
0 731 9073
0 732 3283
0 733 16586
0 734 16873
0 735 17761
0 736 7086
0 737 13231
0 738 3789
0 739 14479
0 740 18045
0 741 15719
0 742 13853
0 743 13967
0 744 10843
0 745 9302
0 746 16387
0 747 16389
0 748 18937
0 749 8667
0 750 15951
0 751 18441
0 752 10739
0 753 14815
0 754 11764
0 755 14400
0 756 14307
0 757 13462
0 758 18481
0 759 14059
0 760 15399
0 761 18994
0 762 18343
0 763 11549
0 764 16208
0 765 10278
0 766 11136
0 767 8385
0 768 8794
0 769 15668
0 770 14322
0 771 15698
0 772 8750
0 773 17150
0 774 13036
0 775 19836
0 776 13708
0 777 16377
0 778 5174
0 779 7873
0 780 5965
0 781 19456
0 782 13156
0 783 17078
0 784 6823
0 785 13510
0 786 17768
0 787 16142
0 788 19859
0 789 4280
0 790 17012
0 791 16472
0 792 19775
0 793 9869
0 794 17033
0 795 17314
0 796 12484
0 797 8011
0 798 19913
0 799 17939
0 800 1688
0 801 15085
0 802 12015
0 803 3857
0 804 16163
0 805 4168
0 806 7263
0 807 14898
0 808 16008
0 809 13525
0 810 13753
0 811 15609
0 812 16495
0 813 12416
0 814 11778
0 815 15199
0 816 9233
0 817 10902
0 818 13888
0 819 7209
0 820 16069
0 821 11507
0 822 15766
0 823 19426
0 824 17975
0 825 19691
0 826 1895
0 827 9964
0 828 14480
0 829 11301
0 830 17556
0 831 17599
0 832 18623
0 833 17186
0 834 3583
0 835 12550
0 836 19921
0 837 9888
0 838 10868
0 839 18441
0 840 15815
0 841 15003
0 842 17400
0 843 15321
0 844 18904
0 845 10498
0 846 10969
0 847 16188
0 848 18778
0 849 14424
0 850 14602
0 851 19107
0 852 8294
0 853 15526
0 854 14382
0 855 11533
0 856 8005
0 857 17629
0 858 12683
0 859 8112
0 860 10751
0 861 14362
0 862 19070
0 863 12294
0 864 18520
0 865 11752
0 866 19756
0 867 12582
0 868 14845
0 869 9728
0 870 13328
0 871 12360
0 872 10349
0 873 18099
0 874 16622
0 875 11593
0 876 18423
0 877 17776
0 878 19071
0 879 9679
0 880 11478
0 881 9291
0 882 11194
0 883 11699
0 884 12827
0 885 11644
0 886 7824
0 887 18531
0 888 13802
0 889 9908
0 890 18864
0 891 15598
0 892 16394
0 893 17394
0 894 16993
0 895 17858
0 896 17624
0 897 19280
0 898 10743
0 899 7423
0 900 9936
0 901 12306
0 902 15910
0 903 19176
0 904 8908
0 905 13538
0 906 6283
0 907 12335
0 908 9475
0 909 15799
0 910 15213
0 911 8071
0 912 13781
0 913 16925
0 914 10846
0 915 19447
0 916 1799
0 917 12237
0 918 16011
0 919 12299
0 920 13797
0 921 990
0 922 15992
0 923 16807
0 924 5192
0 925 17863
0 926 6854
0 927 17506
0 928 12846
0 929 6505
0 930 10209
0 931 17966
0 932 18153
0 933 4311
0 934 16271
0 935 6690
0 936 19148
0 937 14388
0 938 14719
0 939 17833
0 940 12762
0 941 8260
0 942 8027
0 943 15540
0 944 5324
0 945 12013
0 946 6614
0 947 19468
0 948 5038
0 949 18795
0 950 18328
0 951 10705
0 952 11184
0 953 13495
0 954 15778
0 955 8466
0 956 8293
0 957 9849
0 958 14834
0 959 17287
0 960 10485
0 961 10483
0 962 13747
0 963 17940
0 964 18241
0 965 10900
0 966 19192
0 967 16238
0 968 10649
0 969 14708
0 970 19777
0 971 9989
0 972 16032
0 973 13975
0 974 16571
0 975 16668
0 976 8842
0 977 11851
0 978 13440
0 979 10027
0 980 18917
0 981 18122
0 982 11445
0 983 12630
0 984 15837
0 985 6547
0 986 18548
0 987 15035
0 988 18994
0 989 14257
0 990 14713
0 991 19606
0 992 13271
0 993 4129
0 994 7750
0 995 10796
0 996 5131
0 997 5289
0 998 17297
0 999 19518
0 1000 16624
0 1001 19404
0 1002 19446
0 1003 2973
0 1004 10723
0 1005 14283
0 1006 16439
0 1007 14489
0 1008 12568
0 1009 8860
0 1010 16397
0 1011 19789
0 1012 15154
0 1013 17527
0 1014 17533
0 1015 11820
0 1016 13701
0 1017 9134
0 1018 15676
0 1019 7482
0 1020 5577
0 1021 4022
0 1022 16814
0 1023 12711
0 1024 19753
0 1025 12861
0 1026 18007
0 1027 12426
0 1028 19982
0 1029 17072
0 1030 9420
0 1031 10343
0 1032 15467
0 1033 8337
0 1034 14861
0 1035 19154
0 1036 19294
0 1037 18491
0 1038 18477
0 1039 19653
0 1040 14460
0 1041 7590
0 1042 12540
0 1043 9565
0 1044 16665
0 1045 17328
0 1046 9349
0 1047 15044
0 1048 938
0 1049 7362
0 1050 17254
0 1051 11615
0 1052 4158
0 1053 18464
0 1054 6171
0 1055 19521
0 1056 10091
0 1057 19107
0 1058 18883
0 1059 19753
0 1060 14679
0 1061 16063
0 1062 19413
0 1063 6623
0 1064 19561
0 1065 19003
0 1066 19619
0 1067 9533
0 1068 13312
0 1069 8682
0 1070 10132
0 1071 6526
0 1072 12767
0 1073 6438
0 1074 10570
0 1075 9636
0 1076 2557
0 1077 12089
0 1078 18848
0 1079 16973
0 1080 7395
0 1081 14349
0 1082 12008
0 1083 15851
0 1084 6320
0 1085 3121
0 1086 10429
0 1087 14904
0 1088 17569
0 1089 15061
0 1090 18623
0 1091 19743
0 1092 11754
0 1093 18401
0 1094 13927
0 1095 15137
0 1096 11753
0 1097 19384
0 1098 3728
0 1099 19471
0 1100 196
0 1101 8311
0 1102 17117
0 1103 14405
0 1104 19201
0 1105 14341
0 1106 12865
0 1107 17330
0 1108 19827
0 1109 9780
0 1110 14149
0 1111 14580
0 1112 18468
0 1113 14997
0 1114 19487
0 1115 17087
0 1116 7326
0 1117 17683
0 1118 5143
0 1119 1695
0 1120 15843
0 1121 13297
0 1122 9464
0 1123 18977
0 1124 19442
0 1125 13197
0 1126 13881
0 1127 18335
0 1128 19178
0 1129 16256
0 1130 317
0 1131 12965
0 1132 8344
0 1133 18243
0 1134 14547
0 1135 10062
0 1136 7864
0 1137 16412
0 1138 14084
0 1139 17111
0 1140 17178
0 1141 14504
0 1142 4883
0 1143 15522
0 1144 8479
0 1145 13545
0 1146 8271
0 1147 11603
0 1148 15910
0 1149 19399
0 1150 16569
0 1151 17469
0 1152 11278
0 1153 17877
0 1154 6077
0 1155 14691
0 1156 12027
0 1157 3633
0 1158 19542
0 1159 10458
0 1160 9057
0 1161 10526
0 1162 19859
0 1163 12097
0 1164 17635
0 1165 12422
0 1166 18981
0 1167 13108
0 1168 7182
0 1169 15735
0 1170 9522
0 1171 18896
0 1172 5531
0 1173 10706
0 1174 5069
0 1175 19139
0 1176 12839
0 1177 7413
0 1178 1466
0 1179 17101
0 1180 12068
0 1181 19666
0 1182 3162
0 1183 18198
0 1184 15844
0 1185 10421
0 1186 14597
0 1187 19932
0 1188 16684
0 1189 12077
0 1190 17284
0 1191 15883
0 1192 10136
0 1193 15106
0 1194 13984
0 1195 6073
0 1196 12243
0 1197 19824
0 1198 17866
0 1199 11697
0 1200 15753
0 1201 18407
0 1202 18661
0 1203 14836
0 1204 12196
0 1205 18124
0 1206 16220
0 1207 8916
0 1208 12241
0 1209 15884
0 1210 15467
0 1211 19636
0 1212 17178
0 1213 18396
0 1214 14722
0 1215 11850
0 1216 8073
0 1217 16989
0 1218 12076
0 1219 15037
0 1220 19828
0 1221 16674
0 1222 13855
0 1223 16853
0 1224 13748
0 1225 18783
0 1226 12079
0 1227 19106
0 1228 15087
0 1229 19884
0 1230 13837
0 1231 9842
0 1232 17573
0 1233 6034
0 1234 8920
0 1235 16802
0 1236 17399
0 1237 10489
0 1238 5580
0 1239 5467
0 1240 6076
0 1241 12772
0 1242 13680
0 1243 15898
0 1244 9815
0 1245 17726
0 1246 14115
0 1247 9974
0 1248 10129
0 1249 17808
0 1250 6289
0 1251 14958
0 1252 16687
0 1253 14365
0 1254 18892
0 1255 16621
0 1256 1051
0 1257 17792
0 1258 19271
0 1259 6618
0 1260 18744
0 1261 17291
0 1262 14879
0 1263 9247
0 1264 4518
0 1265 16678
0 1266 18785
0 1267 10194
0 1268 16236
0 1269 2515
0 1270 14995
0 1271 5325
0 1272 17270
0 1273 4692
0 1274 18766
0 1275 18507
0 1276 14872
0 1277 19628
0 1278 13229
0 1279 15236
0 1280 17002
0 1281 18047
0 1282 17741
0 1283 14650
0 1284 14766
0 1285 15748
0 1286 8618
0 1287 419
0 1288 8930
0 1289 17202
0 1290 14736
0 1291 16928
0 1292 19406
0 1293 14059
0 1294 15597
0 1295 18116
0 1296 6738
0 1297 13799
0 1298 9500
0 1299 18108
0 1300 14614
0 1301 8515
0 1302 19683
0 1303 15757
0 1304 1481
0 1305 14291
0 1306 12655
0 1307 15001
0 1308 17570
0 1309 7622
0 1310 4883
0 1311 13008
0 1312 19463
0 1313 16617
0 1314 3034
0 1315 17324
0 1316 17841
0 1317 2475
0 1318 18215
0 1319 15606
0 1320 7158
0 1321 10294
0 1322 17794
0 1323 14414
0 1324 7847
0 1325 15159
0 1326 19771
0 1327 18528
0 1328 16691
0 1329 12300
0 1330 19458
0 1331 16523
0 1332 18470
0 1333 19955
0 1334 19959
0 1335 17435
0 1336 15173
0 1337 13807
0 1338 14626
0 1339 16285
0 1340 15886
0 1341 11625
0 1342 12714
0 1343 16934
0 1344 7035
0 1345 16189
0 1346 6417
0 1347 10995
0 1348 12392
0 1349 8827
0 1350 12906
0 1351 13483
0 1352 18681
0 1353 4907
0 1354 5354
0 1355 19298
0 1356 12894
0 1357 13647
0 1358 5740
0 1359 19093
0 1360 6016
0 1361 15873
0 1362 2846
0 1363 9549
0 1364 19874
0 1365 19175
0 1366 9461
0 1367 19233
0 1368 9079
0 1369 6933
0 1370 15852
0 1371 16106
0 1372 19723
0 1373 16574
0 1374 17154
0 1375 10095
0 1376 19642
0 1377 14316
0 1378 15565
0 1379 17681
0 1380 18867
0 1381 14976
0 1382 19422
0 1383 15322
0 1384 9923
0 1385 19079
0 1386 7417
0 1387 5215
0 1388 16327
0 1389 5655
0 1390 8488
0 1391 10928
0 1392 14774
0 1393 12534
0 1394 18881
0 1395 17963
0 1396 5383
0 1397 17765
0 1398 19613
0 1399 7636
0 1400 10006
0 1401 7705
0 1402 19573
0 1403 18878
0 1404 14896
0 1405 11551
0 1406 15145
0 1407 16706
0 1408 3539
0 1409 17942
0 1410 10780
0 1411 14326
0 1412 8201
0 1413 15977
0 1414 12714
0 1415 12914
0 1416 8691
0 1417 3507
0 1418 11074
0 1419 7747
0 1420 18526
0 1421 19669
0 1422 1935
0 1423 17907
0 1424 11567
0 1425 7493
0 1426 14969
0 1427 9162
0 1428 4517
0 1429 17950
0 1430 19459
0 1431 19131
0 1432 14872
0 1433 5149
0 1434 6577
0 1435 10980
0 1436 12720
0 1437 14110
0 1438 10205
0 1439 11321
0 1440 19450
0 1441 17775
0 1442 19419
0 1443 8076
0 1444 13022
0 1445 4921
0 1446 16428
0 1447 8141
0 1448 2898
0 1449 14135
0 1450 14322
0 1451 3111
0 1452 17370
0 1453 9433
0 1454 9227
0 1455 14147
0 1456 3468
0 1457 18377
0 1458 8046
0 1459 19474
0 1460 7257
0 1461 10127
0 1462 7430
0 1463 9212
0 1464 12609
